aid,sid,cid,acname,acvalue_uM,aidname,cid_1,patentid,cid_2,inchi,inchikey,cmpdsynonym,smiles,exp_type
3430347,,CHEMBL1248873,pKi,3.0,Binding affinity to human MT1 receptor by radioligand displacement assay,CHEMBL1248873,,CHEMBL1248873,,,,O=C(Cc1ccccc1)NC1CCN(CCCN2C(=O)COc3ccccc32)CC1,displacement
3430403,,CHEMBL1249040,pKi,3.0,Binding affinity to human delta2 opioid receptor by radioligand displacement assay,CHEMBL1249040,,CHEMBL1249040,,,,O=C(Cc1ccccc1)NC1CCN(CCCN2C(=O)COc3ccccc32)CC1,displacement
3430409,,CHEMBL1249043,pKi,3.0,Binding affinity to human UT1 receptor by radioligand displacement assay,CHEMBL1249043,,CHEMBL1249043,,,,O=C(Cc1ccccc1)NC1CCN(CCCN2C(=O)COc3ccccc32)CC1,displacement
3469440,,CHEMBL1252088,pKi,2.2924298239020637,Displacement of [I125I]MCH from human MCH1 receptor expressed in CHO cells by scintillation counting,CHEMBL1252088,,CHEMBL1252088,,,,COC[C@H]1OC(OCc2ccc3ccccc3c2)[C@H](NC(=O)CCCN=C(N)N)[C@@H](OCc2ccc3ccccc3c2)[C@@H]1O,displacement
3469441,,CHEMBL1252088,pKi,2.2006594505464183,Displacement of [I125I]MCH from human MCH1 receptor expressed in CHO cells by scintillation counting,CHEMBL1252088,,CHEMBL1252088,,,,COC[C@H]1OC(OCc2ccc3ccccc3c2)[C@H](NC(=O)CCN=C(N)N)[C@@H](OCc2ccc3ccccc3c2)[C@@H]1O,displacement
3469449,,CHEMBL1252088,pIC50,2.9355420107730814,Displacement of [I125I]MCH from human MCH1 receptor expressed in CHO cells by scintillation counting,CHEMBL1252088,,CHEMBL1252088,,,,COC[C@H]1O[C@H](OCc2ccc3ccccc3c2)[C@H](NC(=O)CCCN=C(N)N)[C@@H](OCc2ccc3ccccc3c2)[C@@H]1O,displacement
3469445,,CHEMBL1252088,pIC50,3.036212172654445,Displacement of [I125I]MCH from human MCH1 receptor expressed in CHO cells by scintillation counting,CHEMBL1252088,,CHEMBL1252088,,,,COC[C@H]1O[C@H](OCc2ccc3ccccc3c2)[C@H](NC(=O)CCCN=C(N)N)[C@@H](OCc2ccc(Cl)cc2)[C@@H]1O,displacement
3469446,,CHEMBL1252088,pIC50,2.7569619513137056,Displacement of [I125I]MCH from human MCH1 receptor expressed in CHO cells by scintillation counting,CHEMBL1252088,,CHEMBL1252088,,,,COC[C@H]1O[C@@H](OCc2ccc3ccccc3c2)[C@H](NC(=O)CCCN=C(N)N)[C@@H](OCc2ccc(Cl)cc2)[C@@H]1O,displacement
3469447,,CHEMBL1252088,pIC50,3.3467874862246565,Displacement of [I125I]MCH from human MCH1 receptor expressed in CHO cells by scintillation counting,CHEMBL1252088,,CHEMBL1252088,,,,COC[C@H]1O[C@H](OCc2ccc(Cl)cc2)[C@H](NC(=O)CCCN=C(N)N)[C@@H](OCc2ccc3ccccc3c2)[C@@H]1O,displacement
3469436,,CHEMBL1252088,pKi,2.9208187539523753,Displacement of [I125I]MCH from human MCH1 receptor expressed in CHO cells by scintillation counting,CHEMBL1252088,,CHEMBL1252088,,,,COC[C@H]1OC(OCc2ccc(Cl)cc2)[C@H](NC(=O)CCCN=C(N)N)[C@@H](OCc2ccc(Cl)cc2)[C@@H]1O,displacement
3469437,,CHEMBL1252088,pKi,2.744727494896694,Displacement of [I125I]MCH from human MCH1 receptor expressed in CHO cells by scintillation counting,CHEMBL1252088,,CHEMBL1252088,,,,COC[C@H]1OC(OCc2ccc3ccccc3c2)[C@H](NC(=O)CCCN=C(N)N)[C@@H](OCc2ccc(Cl)cc2)[C@@H]1O,displacement
3469438,,CHEMBL1252088,pKi,2.5850266520291822,Displacement of [I125I]MCH from human MCH1 receptor expressed in CHO cells by scintillation counting,CHEMBL1252088,,CHEMBL1252088,,,,COC[C@H]1OC(OCc2ccc(Cl)cc2)[C@H](NC(=O)CCCN=C(N)N)[C@@H](OCc2ccc3ccccc3c2)[C@@H]1O,displacement
3469442,,CHEMBL1252088,pKi,2.1804560644581312,Displacement of [I125I]MCH from human MCH1 receptor expressed in CHO cells by scintillation counting,CHEMBL1252088,,CHEMBL1252088,,,,COC[C@H]1OC(OCc2ccc3ccccc3c2)[C@H](NC(=O)CN=C(N)N)[C@@H](OCc2ccc(Cl)cc2)[C@@H]1O,displacement
3469443,,CHEMBL1252088,pIC50,3.9208187539523753,Displacement of [I125I]MCH from human MCH1 receptor expressed in CHO cells by scintillation counting,CHEMBL1252088,,CHEMBL1252088,,,,COC[C@H]1O[C@H](OCc2ccc(Cl)cc2)[C@H](NC(=O)CCCN=C(N)N)[C@@H](OCc2ccc(Cl)cc2)[C@@H]1O,displacement
3469444,,CHEMBL1252088,pIC50,2.779891911959945,Displacement of [I125I]MCH from human MCH1 receptor expressed in CHO cells by scintillation counting,CHEMBL1252088,,CHEMBL1252088,,,,COC[C@H]1O[C@@H](OCc2ccc(Cl)cc2)[C@H](NC(=O)CCCN=C(N)N)[C@@H](OCc2ccc(Cl)cc2)[C@@H]1O,displacement
3597752,,CHEMBL1293106,pKi,4.795880017344075,Displacement of [3H]GW803430 from MCH-1 receptor expressed in CHO-K1 cells,CHEMBL1293106,,CHEMBL1293106,,,,O=c1cc(-c2ccc(C(F)(F)F)cc2F)ccn1-c1ccc2c(cnn2CCN2CCCC2)c1,displacement
3597758,,CHEMBL1293106,pKi,3.5654310959658013,Displacement of [3H]GW803430 from MCH-1 receptor expressed in CHO-K1 cells,CHEMBL1293106,,CHEMBL1293106,,,,O=c1cc(-c2ccc(Cl)cn2)ccn1-c1ccc2c(cnn2CCN2CCCC2)c1,displacement
3600432,,CHEMBL1292270,pKi,5.619788758288394,Displacement of [3H]4-(benzyloxy)-1-(1-(2-(pyrrolidin-1-yl)ethyl)-1H-indazol-5-yl)pyridin-2(1H)-one from MCH-1 receptor expressed in CHO-K1 cells,CHEMBL1292270,,CHEMBL1292270,,,,CSc1ccc(-c2ccn(-c3ccc4c5c(n(C)c4c3)CCNC5)c(=O)c2)cc1,displacement
3601245,,CHEMBL1292295,pKi,4.645891560852599,Displacement of [3H]4-(benzyloxy)-1-(1-(2-(pyrrolidin-1-yl)ethyl)-1H-indazol-5-yl)pyridin-2(1H)-one from MCH-1 receptor expressed in CHO-K1 cells,CHEMBL1292295,,CHEMBL1292295,,,,O=c1cc(OCc2ccccc2)ccn1-c1ccc2c(cnn2CC2=NCCN2)c1,displacement
3601244,,CHEMBL1292295,pKi,4.950781977329818,Displacement of [3H]4-(benzyloxy)-1-(1-(2-(pyrrolidin-1-yl)ethyl)-1H-indazol-5-yl)pyridin-2(1H)-one from MCH-1 receptor expressed in CHO-K1 cells,CHEMBL1292295,,CHEMBL1292295,,,,COC[C@H]1CCCN1CCn1ncc2cc(-n3ccc(OCc4ccccc4)cc3=O)ccc21,displacement
3600431,,CHEMBL1292270,pKi,5.142667503568731,Displacement of [3H]4-(benzyloxy)-1-(1-(2-(pyrrolidin-1-yl)ethyl)-1H-indazol-5-yl)pyridin-2(1H)-one from MCH-1 receptor expressed in CHO-K1 cells,CHEMBL1292270,,CHEMBL1292270,,,,Cn1c2c(c3ccc(-n4ccc(-c5ccc(Cl)cc5Cl)cc4=O)cc31)CNCC2,displacement
3601243,,CHEMBL1292295,pKi,5.508638306165727,Displacement of [3H]4-(benzyloxy)-1-(1-(2-(pyrrolidin-1-yl)ethyl)-1H-indazol-5-yl)pyridin-2(1H)-one from MCH-1 receptor expressed in CHO-K1 cells,CHEMBL1292295,,CHEMBL1292295,,,,O=c1cc(OCc2ccccc2)ccn1-c1ccc2c(cnn2CCN2CCC[C@@H]2CO)c1,displacement
3600430,,CHEMBL1292270,pKi,5.154901959985743,Displacement of [3H]4-(benzyloxy)-1-(1-(2-(pyrrolidin-1-yl)ethyl)-1H-indazol-5-yl)pyridin-2(1H)-one from MCH-1 receptor expressed in CHO-K1 cells,CHEMBL1292270,,CHEMBL1292270,,,,COc1cc(Cl)ccc1-c1ccn(-c2ccc3c4c(n(C)c3c2)CCNC4)c(=O)c1,displacement
3600429,,CHEMBL1292270,pKi,5.119186407719209,Displacement of [3H]4-(benzyloxy)-1-(1-(2-(pyrrolidin-1-yl)ethyl)-1H-indazol-5-yl)pyridin-2(1H)-one from MCH-1 receptor expressed in CHO-K1 cells,CHEMBL1292270,,CHEMBL1292270,,,,COc1ccc(-c2ccn(-c3ccc4c5c(n(C)c4c3)CCNC5)c(=O)c2)c(C)c1,displacement
3601236,,CHEMBL1292295,pKi,5.327902142064282,Displacement of [3H]4-(benzyloxy)-1-(1-(2-(pyrrolidin-1-yl)ethyl)-1H-indazol-5-yl)pyridin-2(1H)-one from MCH-1 receptor expressed in CHO-K1 cells,CHEMBL1292295,,CHEMBL1292295,,,,CN(C)CCn1ncc2cc(-n3ccc(OCc4ccccc4)cc3=O)ccc21,displacement
3601227,,CHEMBL1292295,pKi,5.585026652029182,Displacement of [3H]4-(benzyloxy)-1-(1-(2-(pyrrolidin-1-yl)ethyl)-1H-indazol-5-yl)pyridin-2(1H)-one from MCH-1 receptor expressed in CHO-K1 cells,CHEMBL1292295,,CHEMBL1292295,,,,O=c1cc(OCc2ccccc2)ccn1-c1ccc2c(cnn2CCN2CCCC2)c1,displacement
3601229,,CHEMBL1292308,pIC50,4.853871964321762,Antagonistic activity at MCH-1 receptor expressed in CHO-K1 cell assessed as inhibition of MCH-induced calcium release,CHEMBL1292308,,CHEMBL1292308,,,,O=c1cc(OCc2ccccc2)ccn1-c1ccc2c(cnn2CCN2CCCC2)c1,antagonist
3600458,,CHEMBL1292291,pIC50,4.84163750790475,Antagonist activity at MCH-1 receptor,CHEMBL1292291,,CHEMBL1292291,,,,Cn1c2c(c3ccc(-n4ccc(OCc5ccccc5)cc4=O)cc31)CCNC2,antagonist activity
3600428,,CHEMBL1292270,pKi,5.309803919971486,Displacement of [3H]4-(benzyloxy)-1-(1-(2-(pyrrolidin-1-yl)ethyl)-1H-indazol-5-yl)pyridin-2(1H)-one from MCH-1 receptor expressed in CHO-K1 cells,CHEMBL1292270,,CHEMBL1292270,,,,Cn1c2c(c3ccc(-n4ccc(OCc5ccccc5)cc4=O)cc31)CCNC2,displacement
3600427,,CHEMBL1292270,pKi,5.2839966563652006,Displacement of [3H]4-(benzyloxy)-1-(1-(2-(pyrrolidin-1-yl)ethyl)-1H-indazol-5-yl)pyridin-2(1H)-one from MCH-1 receptor expressed in CHO-K1 cells,CHEMBL1292270,,CHEMBL1292270,,,,CN1CCc2c(n(C)c3cc(-n4ccc(OCc5ccccc5)cc4=O)ccc23)C1,displacement
3601237,,CHEMBL1292295,pKi,4.899629454882437,Displacement of [3H]4-(benzyloxy)-1-(1-(2-(pyrrolidin-1-yl)ethyl)-1H-indazol-5-yl)pyridin-2(1H)-one from MCH-1 receptor expressed in CHO-K1 cells,CHEMBL1292295,,CHEMBL1292295,,,,CN(C)CCCn1ncc2cc(-n3ccc(OCc4ccccc4)cc3=O)ccc21,displacement
3601238,,CHEMBL1292295,pKi,4.423658649794207,Displacement of [3H]4-(benzyloxy)-1-(1-(2-(pyrrolidin-1-yl)ethyl)-1H-indazol-5-yl)pyridin-2(1H)-one from MCH-1 receptor expressed in CHO-K1 cells,CHEMBL1292295,,CHEMBL1292295,,,,CN(C)CC(O)Cn1ncc2cc(-n3ccc(OCc4ccccc4)cc3=O)ccc21,displacement
3600426,,CHEMBL1292270,pKi,4.6020599913279625,Displacement of [3H]4-(benzyloxy)-1-(1-(2-(pyrrolidin-1-yl)ethyl)-1H-indazol-5-yl)pyridin-2(1H)-one from MCH-1 receptor expressed in CHO-K1 cells,CHEMBL1292270,,CHEMBL1292270,,,,CN1CCc2c(n(C)c3cc(-n4ccc(OCc5ccc(C(F)(F)F)cc5)cc4=O)ccc23)C1,displacement
3600425,,CHEMBL1292270,pKi,5.119186407719209,Displacement of [3H]4-(benzyloxy)-1-(1-(2-(pyrrolidin-1-yl)ethyl)-1H-indazol-5-yl)pyridin-2(1H)-one from MCH-1 receptor expressed in CHO-K1 cells,CHEMBL1292270,,CHEMBL1292270,,,,CN1CCc2c(n(C)c3cc(-n4ccc(OCc5ccc(Cl)cc5)cc4=O)ccc23)C1,displacement
3601239,,CHEMBL1292295,pKi,5.327902142064282,Displacement of [3H]4-(benzyloxy)-1-(1-(2-(pyrrolidin-1-yl)ethyl)-1H-indazol-5-yl)pyridin-2(1H)-one from MCH-1 receptor expressed in CHO-K1 cells,CHEMBL1292295,,CHEMBL1292295,,,,O=c1cc(OCc2ccccc2)ccn1-c1ccc2c(cnn2CCN2CC[C@H](O)C2)c1,displacement
3601240,,CHEMBL1292295,pKi,5.026872146400302,Displacement of [3H]4-(benzyloxy)-1-(1-(2-(pyrrolidin-1-yl)ethyl)-1H-indazol-5-yl)pyridin-2(1H)-one from MCH-1 receptor expressed in CHO-K1 cells,CHEMBL1292295,,CHEMBL1292295,,,,CO[C@H]1CCN(CCn2ncc3cc(-n4ccc(OCc5ccccc5)cc4=O)ccc32)C1,displacement
3597736,,CHEMBL1293106,pKi,5.920818753952375,Displacement of [3H]GW803430 from MCH-1 receptor expressed in CHO-K1 cells,CHEMBL1293106,,CHEMBL1293106,,,,CN1CCN(CCCN(C(=O)Nc2ccc(F)c(C(F)(F)F)c2)C2CCC3(c4ccc(C#N)cc4)CC23)CC1,displacement
3600424,,CHEMBL1292270,pKi,4.958607314841775,Displacement of [3H]4-(benzyloxy)-1-(1-(2-(pyrrolidin-1-yl)ethyl)-1H-indazol-5-yl)pyridin-2(1H)-one from MCH-1 receptor expressed in CHO-K1 cells,CHEMBL1292270,,CHEMBL1292270,,,,Cn1c2c(c3ccc(-n4ccc(-c5ccc(Cl)cc5)cc4=O)cc31)CCNC2,displacement
3600423,,CHEMBL1292270,pKi,5.251811972993799,Displacement of [3H]4-(benzyloxy)-1-(1-(2-(pyrrolidin-1-yl)ethyl)-1H-indazol-5-yl)pyridin-2(1H)-one from MCH-1 receptor expressed in CHO-K1 cells,CHEMBL1292270,,CHEMBL1292270,,,,CN1CCc2c(n(C)c3cc(-n4ccc(-c5ccc(Cl)cc5)cc4=O)ccc23)C1,displacement
3601241,,CHEMBL1292295,pKi,4.920818753952375,Displacement of [3H]4-(benzyloxy)-1-(1-(2-(pyrrolidin-1-yl)ethyl)-1H-indazol-5-yl)pyridin-2(1H)-one from MCH-1 receptor expressed in CHO-K1 cells,CHEMBL1292295,,CHEMBL1292295,,,,O=c1cc(OCc2ccccc2)ccn1-c1ccc2c(cnn2C[C@@H]2CCCN2)c1,displacement
3601242,,CHEMBL1292295,pKi,4.481486060122112,Displacement of [3H]4-(benzyloxy)-1-(1-(2-(pyrrolidin-1-yl)ethyl)-1H-indazol-5-yl)pyridin-2(1H)-one from MCH-1 receptor expressed in CHO-K1 cells,CHEMBL1292295,,CHEMBL1292295,,,,O=c1cc(OCc2ccccc2)ccn1-c1ccc2c(cnn2CC2C[C@@H](O)CN2)c1,displacement
3597738,,CHEMBL1293106,pKi,3.0,Displacement of [3H]GW803430 from MCH-1 receptor expressed in CHO-K1 cells,CHEMBL1293106,,CHEMBL1293106,,,,O=c1cc(-c2ccccc2)ccn1-c1ccc2c(cnn2CCN2CCCC2)c1,displacement
3597739,,CHEMBL1293106,pKi,3.2684112348132612,Displacement of [3H]GW803430 from MCH-1 receptor expressed in CHO-K1 cells,CHEMBL1293106,,CHEMBL1293106,,,,Cc1ccccc1-c1ccn(-c2ccc3c(cnn3CCN3CCCC3)c2)c(=O)c1,displacement
3600422,,CHEMBL1292270,pKi,4.958607314841775,Displacement of [3H]4-(benzyloxy)-1-(1-(2-(pyrrolidin-1-yl)ethyl)-1H-indazol-5-yl)pyridin-2(1H)-one from MCH-1 receptor expressed in CHO-K1 cells,CHEMBL1292270,,CHEMBL1292270,,,,Cn1c2c(c3ccc(-n4ccc(-c5ccc(C(F)(F)F)cc5)cc4=O)cc31)CCNC2,displacement
3600421,,CHEMBL1292270,pKi,4.853871964321762,Displacement of [3H]4-(benzyloxy)-1-(1-(2-(pyrrolidin-1-yl)ethyl)-1H-indazol-5-yl)pyridin-2(1H)-one from MCH-1 receptor expressed in CHO-K1 cells,CHEMBL1292270,,CHEMBL1292270,,,,COc1ccc(-c2ccn(-c3ccc4c5c(n(C)c4c3)CNCC5)c(=O)c2)cc1,displacement
3601246,,CHEMBL1292295,pKi,4.517126416391246,Displacement of [3H]4-(benzyloxy)-1-(1-(2-(pyrrolidin-1-yl)ethyl)-1H-indazol-5-yl)pyridin-2(1H)-one from MCH-1 receptor expressed in CHO-K1 cells,CHEMBL1292295,,CHEMBL1292295,,,,CN1CCN=C1Cn1ncc2cc(-n3ccc(OCc4ccccc4)cc3=O)ccc21,displacement
3601247,,CHEMBL1292295,pKi,4.36251027048749,Displacement of [3H]4-(benzyloxy)-1-(1-(2-(pyrrolidin-1-yl)ethyl)-1H-indazol-5-yl)pyridin-2(1H)-one from MCH-1 receptor expressed in CHO-K1 cells,CHEMBL1292295,,CHEMBL1292295,,,,O=c1cc(OCc2ccccc2)ccn1-c1ccc2c(cnn2CCN2CCOCC2)c1,displacement
3597740,,CHEMBL1293106,pKi,3.0,Displacement of [3H]GW803430 from MCH-1 receptor expressed in CHO-K1 cells,CHEMBL1293106,,CHEMBL1293106,,,,Cc1cccc(-c2ccn(-c3ccc4c(cnn4CCN4CCCC4)c3)c(=O)c2)c1,displacement
3597741,,CHEMBL1293106,pKi,4.619788758288394,Displacement of [3H]GW803430 from MCH-1 receptor expressed in CHO-K1 cells,CHEMBL1293106,,CHEMBL1293106,,,,Cc1ccc(-c2ccn(-c3ccc4c(cnn4CCN4CCCC4)c3)c(=O)c2)cc1,displacement
3600420,,CHEMBL1292270,pKi,5.075720713938118,Displacement of [3H]4-(benzyloxy)-1-(1-(2-(pyrrolidin-1-yl)ethyl)-1H-indazol-5-yl)pyridin-2(1H)-one from MCH-1 receptor expressed in CHO-K1 cells,CHEMBL1292270,,CHEMBL1292270,,,,CSc1ccc(-c2ccn(-c3ccc4c5c(n(C)c4c3)CNCC5)c(=O)c2)cc1,displacement
3600419,,CHEMBL1292270,pKi,4.853871964321762,Displacement of [3H]4-(benzyloxy)-1-(1-(2-(pyrrolidin-1-yl)ethyl)-1H-indazol-5-yl)pyridin-2(1H)-one from MCH-1 receptor expressed in CHO-K1 cells,CHEMBL1292270,,CHEMBL1292270,,,,CN1CCc2c(n(C)c3cc(-n4ccc(-c5ccc(Cl)cc5Cl)cc4=O)ccc23)C1,displacement
3601248,,CHEMBL1292295,pKi,4.761953896871205,Displacement of [3H]4-(benzyloxy)-1-(1-(2-(pyrrolidin-1-yl)ethyl)-1H-indazol-5-yl)pyridin-2(1H)-one from MCH-1 receptor expressed in CHO-K1 cells,CHEMBL1292295,,CHEMBL1292295,,,,O=c1cc(OCc2ccccc2)ccn1-c1ccc2c(cnn2CCN2CC3CC2CO3)c1,displacement
3601249,,CHEMBL1292295,pKi,4.614393726401688,Displacement of [3H]4-(benzyloxy)-1-(1-(2-(pyrrolidin-1-yl)ethyl)-1H-indazol-5-yl)pyridin-2(1H)-one from MCH-1 receptor expressed in CHO-K1 cells,CHEMBL1292295,,CHEMBL1292295,,,,O=c1cc(OCc2ccccc2)ccn1-c1ccc2c(cnn2CCN2CCNCC2)c1,displacement
3597742,,CHEMBL1293106,pKi,3.560667306169737,Displacement of [3H]GW803430 from MCH-1 receptor expressed in CHO-K1 cells,CHEMBL1293106,,CHEMBL1293106,,,,O=c1cc(-c2ccc(F)cc2)ccn1-c1ccc2c(cnn2CCN2CCCC2)c1,displacement
3597743,,CHEMBL1293106,pKi,4.823908740944319,Displacement of [3H]GW803430 from MCH-1 receptor expressed in CHO-K1 cells,CHEMBL1293106,,CHEMBL1293106,,,,O=c1cc(-c2ccc(Cl)cc2)ccn1-c1ccc2c(cnn2CCN2CCCC2)c1,displacement
3600418,,CHEMBL1292270,pKi,4.769551078621726,Displacement of [3H]4-(benzyloxy)-1-(1-(2-(pyrrolidin-1-yl)ethyl)-1H-indazol-5-yl)pyridin-2(1H)-one from MCH-1 receptor expressed in CHO-K1 cells,CHEMBL1292270,,CHEMBL1292270,,,,COc1cc(Cl)ccc1-c1ccn(-c2ccc3c4c(n(C)c3c2)CNCC4)c(=O)c1,displacement
3600417,,CHEMBL1292270,pKi,4.853871964321762,Displacement of [3H]4-(benzyloxy)-1-(1-(2-(pyrrolidin-1-yl)ethyl)-1H-indazol-5-yl)pyridin-2(1H)-one from MCH-1 receptor expressed in CHO-K1 cells,CHEMBL1292270,,CHEMBL1292270,,,,COc1ccc(-c2ccn(-c3ccc4c5c(n(C)c4c3)CNCC5)c(=O)c2)c(C)c1,displacement
3597744,,CHEMBL1293106,pKi,5.301029995663981,Displacement of [3H]GW803430 from MCH-1 receptor expressed in CHO-K1 cells,CHEMBL1293106,,CHEMBL1293106,,,,O=c1cc(-c2ccc(C(F)(F)F)cc2)ccn1-c1ccc2c(cnn2CCN2CCCC2)c1,displacement
3597745,,CHEMBL1293106,pKi,4.638272163982407,Displacement of [3H]GW803430 from MCH-1 receptor expressed in CHO-K1 cells,CHEMBL1293106,,CHEMBL1293106,,,,O=c1cc(-c2ccc(OC(F)(F)F)cc2)ccn1-c1ccc2c(cnn2CCN2CCCC2)c1,displacement
3600416,,CHEMBL1292270,pKi,3.8927900303521317,Displacement of [3H]4-(benzyloxy)-1-(1-(2-(pyrrolidin-1-yl)ethyl)-1H-indazol-5-yl)pyridin-2(1H)-one from MCH-1 receptor expressed in CHO-K1 cells,CHEMBL1292270,,CHEMBL1292270,,,,Cn1c2c(c3ccc(-n4ccc(-c5ccc(Cl)cn5)cc4=O)cc31)CCNC2,displacement
3600415,,CHEMBL1292270,pKi,3.149966742310231,Displacement of [3H]4-(benzyloxy)-1-(1-(2-(pyrrolidin-1-yl)ethyl)-1H-indazol-5-yl)pyridin-2(1H)-one from MCH-1 receptor expressed in CHO-K1 cells,CHEMBL1292270,,CHEMBL1292270,,,,CN1CCc2c(n(C)c3cc(-n4ccc(-c5ccc(F)cn5)cc4=O)ccc23)C1,displacement
3597746,,CHEMBL1293106,pKi,5.468521082957745,Displacement of [3H]GW803430 from MCH-1 receptor expressed in CHO-K1 cells,CHEMBL1293106,,CHEMBL1293106,,,,O=c1cc(-c2ccc(Cl)cc2Cl)ccn1-c1ccc2c(cnn2CCN2CCCC2)c1,displacement
3597747,,CHEMBL1293106,pKi,5.236572006437063,Displacement of [3H]GW803430 from MCH-1 receptor expressed in CHO-K1 cells,CHEMBL1293106,,CHEMBL1293106,,,,O=c1cc(-c2ccc(C(F)(F)F)cc2Cl)ccn1-c1ccc2c(cnn2CCN2CCCC2)c1,displacement
3600443,,CHEMBL1292270,pKi,5.42021640338319,Displacement of [3H]4-(benzyloxy)-1-(1-(2-(pyrrolidin-1-yl)ethyl)-1H-indazol-5-yl)pyridin-2(1H)-one from MCH-1 receptor expressed in CHO-K1 cells,CHEMBL1292270,,CHEMBL1292270,,,,O=c1cc(OCc2ccccc2)ccn1-c1ccc2c3c([nH]c2c1)CCNC3,displacement
3597748,,CHEMBL1293106,pKi,5.552841968657781,Displacement of [3H]GW803430 from MCH-1 receptor expressed in CHO-K1 cells,CHEMBL1293106,,CHEMBL1293106,,,,COc1ccc(-c2ccn(-c3ccc4c(cnn4CCN4CCCC4)c3)c(=O)c2)c(Cl)c1,displacement
3597749,,CHEMBL1293106,pKi,4.721246399047171,Displacement of [3H]GW803430 from MCH-1 receptor expressed in CHO-K1 cells,CHEMBL1293106,,CHEMBL1293106,,,,COc1cc(Cl)ccc1-c1ccn(-c2ccc3c(cnn3CCN3CCCC3)c2)c(=O)c1,displacement
3600442,,CHEMBL1292270,pKi,5.346787486224656,Displacement of [3H]4-(benzyloxy)-1-(1-(2-(pyrrolidin-1-yl)ethyl)-1H-indazol-5-yl)pyridin-2(1H)-one from MCH-1 receptor expressed in CHO-K1 cells,CHEMBL1292270,,CHEMBL1292270,,,,CN1CCc2c(c3ccc(-n4ccc(OCc5ccccc5)cc4=O)cc3n2C)C1,displacement
3600441,,CHEMBL1292270,pKi,5.443697499232712,Displacement of [3H]4-(benzyloxy)-1-(1-(2-(pyrrolidin-1-yl)ethyl)-1H-indazol-5-yl)pyridin-2(1H)-one from MCH-1 receptor expressed in CHO-K1 cells,CHEMBL1292270,,CHEMBL1292270,,,,Cn1c2c(c3ccc(-n4ccc(OCc5ccccc5)cc4=O)cc31)CN(CCO)CC2,displacement
3601235,,CHEMBL1292295,pKi,5.013228265733755,Displacement of [3H]4-(benzyloxy)-1-(1-(2-(pyrrolidin-1-yl)ethyl)-1H-indazol-5-yl)pyridin-2(1H)-one from MCH-1 receptor expressed in CHO-K1 cells,CHEMBL1292295,,CHEMBL1292295,,,,O=c1c2cc(-c3ccccc3)oc2ccn1-c1ccc2c(cnn2CCN2CCCC2)c1,displacement
3601224,,CHEMBL1292295,pKi,5.214670164989233,Displacement of [3H]4-(benzyloxy)-1-(1-(2-(pyrrolidin-1-yl)ethyl)-1H-indazol-5-yl)pyridin-2(1H)-one from MCH-1 receptor expressed in CHO-K1 cells,CHEMBL1292295,,CHEMBL1292295,,,,O=c1c2cc(-c3ccc(F)cc3)oc2ccn1-c1ccc2c(cnn2CCN2CCCC2)c1,displacement
3597750,,CHEMBL1293106,pKi,5.4089353929735005,Displacement of [3H]GW803430 from MCH-1 receptor expressed in CHO-K1 cells,CHEMBL1293106,,CHEMBL1293106,,,,Cc1cc(OC(F)(F)F)ccc1-c1ccn(-c2ccc3c(cnn3CCN3CCCC3)c2)c(=O)c1,displacement
3597751,,CHEMBL1293106,pKi,4.00436480540245,Displacement of [3H]GW803430 from MCH-1 receptor expressed in CHO-K1 cells,CHEMBL1293106,,CHEMBL1293106,,,,COc1ccc(-c2ccn(-c3ccc4c(cnn4CCN4CCCC4)c3)c(=O)c2)c(F)c1,displacement
3600440,,CHEMBL1292270,pKi,3.774690718274137,Displacement of [3H]4-(benzyloxy)-1-(1-(2-(pyrrolidin-1-yl)ethyl)-1H-indazol-5-yl)pyridin-2(1H)-one from MCH-1 receptor expressed in CHO-K1 cells,CHEMBL1292270,,CHEMBL1292270,,,,CC(=O)N1CCc2c(c3ccc(-n4ccc(OCc5ccccc5)cc4=O)cc3n2C)C1,displacement
3600439,,CHEMBL1292270,pKi,5.173925197299173,Displacement of [3H]4-(benzyloxy)-1-(1-(2-(pyrrolidin-1-yl)ethyl)-1H-indazol-5-yl)pyridin-2(1H)-one from MCH-1 receptor expressed in CHO-K1 cells,CHEMBL1292270,,CHEMBL1292270,,,,Cn1c2c(c3ccc(-n4ccc(OCc5ccc(C(F)(F)F)cc5)cc4=O)cc31)CNCC2,displacement
3600508,,CHEMBL1292308,pIC50,4.638272163982407,Antagonistic activity at MCH-1 receptor expressed in CHO-K1 cell assessed as inhibition of MCH-induced calcium release,CHEMBL1292308,,CHEMBL1292308,,,,O=c1c2cc(-c3ccc(Cl)cc3)oc2ccn1-c1ccc2c(cnn2CCN2CCCC2)c1,antagonist
3600515,,CHEMBL1292295,pKi,5.2839966563652006,Displacement of [3H]4-(benzyloxy)-1-(1-(2-(pyrrolidin-1-yl)ethyl)-1H-indazol-5-yl)pyridin-2(1H)-one from MCH-1 receptor expressed in CHO-K1 cells,CHEMBL1292295,,CHEMBL1292295,,,,O=c1c2cc(-c3ccc(Cl)cc3)oc2ccn1-c1ccc2c(cnn2CCN2CCCC2)c1,displacement
